Id,ProfessionId,SkillName,SkillQuality,BuffId,Attrdec,SkillLimit,BornWeight,ComposeWeight,TimesLimit
6032,3202,阿赖耶识Lv.1,4,6008601,武僧在没有释放六合拳的情况下也可以使用连环全身掌,1,0,0,0
6033,3201,凤凰余烬Lv.1,1,7080101,"阿修罗霸凰拳结束后,每60点魔法上限增加1点ATK，效果持续至虚弱状态解除",1,28,28,0
6034,3202,凤凰余烬Lv.1,1,7080101,"阿修罗霸凰拳结束后,每60点魔法上限增加1点ATK，效果持续至虚弱状态解除",1,28,28,0
6035,3201,凤凰余烬Lv.2,1,7080102,"阿修罗霸凰拳结束后,每55点魔法上限增加1点ATK，效果持续至虚弱状态解除",2,14,14,0
6036,3202,凤凰余烬Lv.2,1,7080102,"阿修罗霸凰拳结束后,每55点魔法上限增加1点ATK，效果持续至虚弱状态解除",2,14,14,0
6037,3201,凤凰余烬Lv.3,2,7080103,"阿修罗霸凰拳结束后,每50点魔法上限增加1点ATK，效果持续至虚弱状态解除",3,28,28,0
6038,3202,凤凰余烬Lv.3,2,7080103,"阿修罗霸凰拳结束后,每50点魔法上限增加1点ATK，效果持续至虚弱状态解除",3,28,28,0
6039,3201,凤凰余烬Lv.4,2,7080104,"阿修罗霸凰拳结束后,每45点魔法上限增加1点ATK，效果持续至虚弱状态解除",4,14,14,0
6040,3202,凤凰余烬Lv.4,2,7080104,"阿修罗霸凰拳结束后,每45点魔法上限增加1点ATK，效果持续至虚弱状态解除",4,14,14,0
6041,3201,凤凰余烬Lv.6,3,7080106,"阿修罗霸凰拳结束后,每35点魔法上限增加1点ATK，效果持续至虚弱状态解除",6,28,28,0
6042,3202,凤凰余烬Lv.6,3,7080106,"阿修罗霸凰拳结束后,每35点魔法上限增加1点ATK，效果持续至虚弱状态解除",6,28,28,0
6043,3201,凤凰余烬Lv.7,3,7080107,"阿修罗霸凰拳结束后,每30点魔法上限增加1点ATK，效果持续至虚弱状态解除",7,14,14,0
6044,3202,凤凰余烬Lv.7,3,7080107,"阿修罗霸凰拳结束后,每30点魔法上限增加1点ATK，效果持续至虚弱状态解除",7,14,14,0
6045,3201,凤凰余烬Lv.9,4,7080109,"阿修罗霸凰拳结束后,每20点魔法上限增加1点ATK，效果持续至虚弱状态解除",9,0,0,0
6046,3202,凤凰余烬Lv.9,4,7080109,"阿修罗霸凰拳结束后,每20点魔法上限增加1点ATK，效果持续至虚弱状态解除",9,0,0,0
6047,3201,凤凰余烬Lv.10,4,7080110,"阿修罗霸凰拳结束后,每15点魔法上限增加1点ATK，效果持续至虚弱状态解除",10,42,42,0
6048,3202,凤凰余烬Lv.10,4,7080110,"阿修罗霸凰拳结束后,每15点魔法上限增加1点ATK，效果持续至虚弱状态解除",10,42,42,0
6049,3201,奔雷气决Lv.1,1,6008201,爆气状态下，额外提升自身1%暴击伤害,1,28,28,0
6050,3202,奔雷气决Lv.1,1,6008201,爆气状态下，额外提升自身1%暴击伤害,1,28,28,0
6051,3201,奔雷气决Lv.2,1,6008202,爆气状态下，额外提升自身2%暴击伤害,2,14,14,0
6052,3202,奔雷气决Lv.2,1,6008202,爆气状态下，额外提升自身2%暴击伤害,2,14,14,0
6053,3201,奔雷气决Lv.3,2,6008203,爆气状态下，额外提升自身3%暴击伤害,3,28,28,0
6054,3202,奔雷气决Lv.3,2,6008203,爆气状态下，额外提升自身3%暴击伤害,3,28,28,0
6055,3201,奔雷气决Lv.4,2,6008204,爆气状态下，额外提升自身4%暴击伤害,4,14,14,0
6056,3202,奔雷气决Lv.4,2,6008204,爆气状态下，额外提升自身4%暴击伤害,4,14,14,0
6057,3201,奔雷气决Lv.6,3,6008206,爆气状态下，额外提升自身6%暴击伤害,6,28,28,0
6058,3202,奔雷气决Lv.6,3,6008206,爆气状态下，额外提升自身6%暴击伤害,6,28,28,0
6059,3201,奔雷气决Lv.7,3,6008207,爆气状态下，额外提升自身7%暴击伤害,7,14,14,0
6060,3202,奔雷气决Lv.7,3,6008207,爆气状态下，额外提升自身7%暴击伤害,7,14,14,0
6061,3201,奔雷气决Lv.9,4,6008209,爆气状态下，额外提升自身9%暴击伤害,9,0,0,0
6062,3202,奔雷气决Lv.9,4,6008209,爆气状态下，额外提升自身9%暴击伤害,9,0,0,0
6063,3201,奔雷气决Lv.10,4,6008210,爆气状态下，额外提升自身10%暴击伤害,10,42,42,0
6064,3202,奔雷气决Lv.10,4,6008210,爆气状态下，额外提升自身10%暴击伤害,10,42,42,0
6065,3201,迅雷气决Lv.3,2,7080303,六合拳允许暴击，继承人物角色自身40%的暴击属性,3,28,28,0
6066,3202,迅雷气决Lv.3,2,7080303,六合拳允许暴击，继承人物角色自身40%的暴击属性,3,28,28,0
6067,3201,迅雷气决Lv.4,2,7080304,六合拳允许暴击，继承人物角色自身45%的暴击属性,4,14,14,0
6068,3202,迅雷气决Lv.4,2,7080304,六合拳允许暴击，继承人物角色自身45%的暴击属性,4,14,14,0
6069,3201,迅雷气决Lv.6,3,7080306,六合拳允许暴击，继承人物角色自身55%的暴击属性,6,28,28,0
6070,3202,迅雷气决Lv.6,3,7080306,六合拳允许暴击，继承人物角色自身55%的暴击属性,6,28,28,0
6071,3201,迅雷气决Lv.7,3,7080307,六合拳允许暴击，继承人物角色自身60%的暴击属性,7,14,14,0
6072,3202,迅雷气决Lv.7,3,7080307,六合拳允许暴击，继承人物角色自身60%的暴击属性,7,14,14,0
6073,3201,迅雷气决Lv.9,4,7080309,六合拳允许暴击，继承人物角色自身70%的暴击属性,9,0,0,0
6074,3202,迅雷气决Lv.9,4,7080309,六合拳允许暴击，继承人物角色自身70%的暴击属性,9,0,0,0
6075,3201,迅雷气决Lv.10,4,7080310,六合拳允许暴击，继承人物角色自身75%的暴击属性,10,42,42,0
6076,3202,迅雷气决Lv.10,4,7080310,六合拳允许暴击，继承人物角色自身75%的暴击属性,10,42,42,0
6077,3201,超凡入圣Lv.1,1,6008701,释放猛龙夸强，伏虎拳时10%概率不消耗气弹,1,28,28,0
6078,3202,超凡入圣Lv.1,1,6008701,释放猛龙夸强，伏虎拳时10%概率不消耗气弹,1,28,28,0
6079,3201,超凡入圣Lv.2,1,6008702,释放猛龙夸强，伏虎拳时12.5%概率不消耗气弹,2,14,14,0
6080,3202,超凡入圣Lv.2,1,6008702,释放猛龙夸强，伏虎拳时12.5%概率不消耗气弹,2,14,14,0
6081,3201,超凡入圣Lv.3,2,6008703,释放猛龙夸强，伏虎拳时15%概率不消耗气弹,3,28,28,0
6082,3202,超凡入圣Lv.3,2,6008703,释放猛龙夸强，伏虎拳时15%概率不消耗气弹,3,28,28,0
6083,3201,超凡入圣Lv.4,2,6008704,释放猛龙夸强，伏虎拳时17.5%概率不消耗气弹,4,14,14,0
6084,3202,超凡入圣Lv.4,2,6008704,释放猛龙夸强，伏虎拳时17.5%概率不消耗气弹,4,14,14,0
6085,3201,超凡入圣Lv.6,3,6008706,释放猛龙夸强，伏虎拳时22.5%概率不消耗气弹,6,28,28,0
6086,3202,超凡入圣Lv.6,3,6008706,释放猛龙夸强，伏虎拳时22.5%概率不消耗气弹,6,28,28,0
6087,3201,超凡入圣Lv.7,3,6008707,释放猛龙夸强，伏虎拳时25%概率不消耗气弹,7,14,14,0
6088,3202,超凡入圣Lv.7,3,6008707,释放猛龙夸强，伏虎拳时25%概率不消耗气弹,7,14,14,0
6089,3201,超凡入圣Lv.9,4,6008709,释放猛龙夸强，伏虎拳时30%概率不消耗气弹,9,0,0,0
6090,3202,超凡入圣Lv.9,4,6008709,释放猛龙夸强，伏虎拳时30%概率不消耗气弹,9,0,0,0
6091,3201,超凡入圣Lv.10,4,6008710,释放猛龙夸强，伏虎拳时35%概率不消耗气弹,10,42,42,0
6092,3202,超凡入圣Lv.10,4,6008710,释放猛龙夸强，伏虎拳时35%概率不消耗气弹,10,42,42,0
6093,3202,明镜止水Lv.1,1,6008401,弹指神通10%概率不消耗气弹,1,28,28,0
6094,3202,明镜止水Lv.2,1,6008402,弹指神通15%概率不消耗气弹,2,14,14,0
6095,3202,明镜止水Lv.3,2,6008403,弹指神通20%概率不消耗气弹,3,28,28,0
6096,3202,明镜止水Lv.4,2,6008404,弹指神通25%概率不消耗气弹,4,14,14,0
6097,3202,明镜止水Lv.6,3,6008406,弹指神通35%概率不消耗气弹,6,28,28,0
6098,3202,明镜止水Lv.7,3,6008407,弹指神通40%概率不消耗气弹,7,14,14,0
6099,3202,明镜止水Lv.9,4,6008409,弹指神通50%概率不消耗气弹,9,0,0,0
6100,3202,明镜止水Lv.10,4,6008410,弹指神通60%概率不消耗气弹,10,42,42,0
6101,3202,涅槃箴言Lv.1,2,6008801,使用气绝崩击技能后恢复4颗气弹,1,42,42,0
6102,3202,涅槃箴言Lv.2,3,6008802,使用气绝崩击技能后恢复5颗气弹,2,42,42,0
6103,3202,涅槃箴言Lv.3,4,6008803,使用气绝崩击技能后恢复5颗气弹,3,42,42,0
6104,3202,修罗道Lv.1,1,6008901,猛虎硬爬山只造成50%伤害，技能变成AOE伤害，无法造成击退,1,28,28,0
6105,3202,修罗道Lv.2,1,6008902,猛虎硬爬山只造成55%伤害，技能变成AOE伤害，无法造成击退,2,14,14,0
6106,3202,修罗道Lv.3,2,6008903,猛虎硬爬山只造成60%伤害，技能变成AOE伤害，无法造成击退,3,28,28,0
6107,3202,修罗道Lv.4,2,6008904,猛虎硬爬山只造成65%伤害，技能变成AOE伤害，无法造成击退,4,14,14,0
6108,3202,修罗道Lv.6,3,6008906,猛虎硬爬山只造成75%伤害，技能变成AOE伤害，无法造成击退,6,28,28,0
6109,3202,修罗道Lv.7,3,6008907,猛虎硬爬山只造成80%伤害，技能变成AOE伤害，无法造成击退,7,14,14,0
6110,3202,修罗道Lv.9,4,6008909,猛虎硬爬山只造成90%伤害，技能变成AOE伤害，无法造成击退,9,0,0,0
6111,3202,修罗道Lv.10,4,6008910,猛虎硬爬山技能变成AOE伤害，无法造成击退,10,42,42,0
6112,3201,阿修罗闪光Lv.1,2,6009001,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离,1,42,42,0
6113,3201,阿修罗闪光Lv.1,3,6009001,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离,1,42,42,0
6114,3201,阿修罗闪光Lv.2,4,6009002,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离，技能伤害+5%,2,42,42,0
6115,6102,超核引擎Lv.1,1,6009101,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加3点攻击力，持续15秒,1,28,28,0
6116,6102,超核引擎Lv.2,1,6009102,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加6点攻击力，持续15秒,2,14,14,0
6117,6102,超核引擎Lv.3,2,6009103,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加9点攻击力，持续15秒,3,28,28,0
6118,6102,超核引擎Lv.4,2,6009104,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加12点攻击力，持续15秒,4,14,14,0
6119,6102,超核引擎Lv.6,3,6009106,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加18点攻击力，持续15秒,6,28,28,0
6120,6102,超核引擎Lv.7,3,6009107,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加21点攻击力，持续15秒,7,14,14,0
6121,6102,超核引擎Lv.9,4,6009109,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加27点攻击力，持续15秒,9,0,0,0
6122,6102,超核引擎Lv.10,4,6009110,手推车加速冷却+30，手推车获得额外效果，释放获得额外15%移动速度，并且每点自身移动速度额外增加30点攻击力，持续15秒,10,42,42,0
6123,6102,反击增幅协议Lv.1,1,6009201,炮台攻击8次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的100%,1,28,28,0
6124,6102,反击增幅协议Lv.2,1,6009202,炮台攻击8次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的120%,2,14,14,0
6125,6102,反击增幅协议Lv.3,2,6009203,炮台攻击7次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的140%,3,28,28,0
6126,6102,反击增幅协议Lv.4,2,6009204,炮台攻击7次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的160%,4,14,14,0
6127,6102,反击增幅协议Lv.6,3,6009206,炮台攻击6次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的200%,6,28,28,0
6128,6102,反击增幅协议Lv.7,3,6009207,炮台攻击5次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的220%,7,14,14,0
6129,6102,反击增幅协议Lv.9,4,6009209,炮台攻击5次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的260%,9,0,0,0
6130,6102,反击增幅协议Lv.10,4,6009210,炮台攻击5次会产生一次爆炸伤害，爆炸伤害为铁匠攻击的280%,10,42,42,0
6131,6102,炮台工事Lv.1,1,6009501,突击炮为10级，炮台持续时间提升至60秒,1,28,28,0
6132,6102,炮台工事Lv.2,1,6009502,突击炮为10级，炮台持续时间提升至90秒,2,14,14,0
6133,6102,炮台工事Lv.3,2,6009503,突击炮为10级，炮台持续时间提升至120秒,3,28,28,0
6134,6102,炮台工事Lv.4,2,6009504,突击炮为10级，炮台持续时间提升至150秒,4,14,14,0
6135,6102,炮台工事Lv.6,3,6009506,突击炮为10级，炮台持续时间提升至210秒,6,28,28,0
6136,6102,炮台工事Lv.7,3,6009507,突击炮为10级，炮台持续时间提升至240秒,7,14,14,0
6137,6102,炮台工事Lv.9,4,6009509,突击炮为10级，炮台持续时间提升至300秒,9,0,0,0
6138,6102,炮台工事Lv.10,4,6009510,突击炮为10级，炮台持续时间提升至330秒,10,42,42,0
6139,5102,平衡之刃Lv.1,1,7050101,使用拳刃武器，副手伤害提升5%,1,28,28,0
6140,5102,平衡之刃Lv.2,1,7050102,使用拳刃武器，副手伤害提升10%,2,14,14,0
6141,5102,平衡之刃Lv.3,2,7050103,使用拳刃武器，副手伤害提升15%,3,28,28,0
6142,5102,平衡之刃Lv.4,2,7050104,使用拳刃武器，副手伤害提升20%,4,14,14,0
6143,5102,平衡之刃Lv.6,3,7050106,使用拳刃武器，副手伤害提升30%,6,28,28,0
6144,5102,平衡之刃Lv.7,3,7050107,使用拳刃武器，副手伤害提升35%,7,14,14,0
6145,5102,平衡之刃Lv.9,4,7050109,使用拳刃武器，副手伤害提升45%,9,0,0,0
6146,5102,平衡之刃Lv.10,4,7050110,使用拳刃武器，副手伤害提升50%,10,42,42,0
6147,5102,夜行者模块Lv.1,1,6009701,10级隐匿额外增加8%移速，持续2秒，破除隐匿效果时获得10%伤害减免，持续3秒,1,28,28,0
6148,5102,夜行者模块Lv.2,1,6009702,10级隐匿额外增加8%移速，持续2秒，破除隐匿效果时获得12%伤害减免，持续3秒,2,14,14,0
6149,5102,夜行者模块Lv.3,2,6009703,10级隐匿额外增加10%移速，持续2秒，破除隐匿效果时获得12%伤害减免，持续3秒,3,28,28,0
6150,5102,夜行者模块Lv.4,2,6009704,10级隐匿额外增加10%移速，持续2秒，破除隐匿效果时获得14%伤害减免，持续3秒,4,14,14,0
6151,5102,夜行者模块Lv.6,3,6009706,10级隐匿额外增加12%移速，持续2秒，破除隐匿效果时获得16%伤害减免，持续3秒,6,28,28,0
6152,5102,夜行者模块Lv.7,3,6009707,10级隐匿额外增加14%移速，持续2秒，破除隐匿效果时获得16%伤害减免，持续3秒,7,14,14,0
6153,5102,夜行者模块Lv.9,4,6009709,10级隐匿额外增加16%移速，持续2秒，破除隐匿效果时获得18%伤害减免，持续3秒,9,0,0,0
6154,5102,夜行者模块Lv.10,4,6009710,10级隐匿额外增加20%移速，持续2秒，破除隐匿效果时获得20%伤害减免，持续3秒,10,42,42,0
6155,5102,心之律令Lv.3,2,7050203,心灵震波不再需要吟唱，伤害增加Int/34%,3,28,28,0
6156,5102,心之律令Lv.4,2,7050204,心灵震波不再需要吟唱，伤害增加Int/32%,4,14,14,0
6157,5102,心之律令Lv.6,3,7050206,心灵震波不再需要吟唱，伤害增加Int/28%,6,28,28,0
6158,5102,心之律令Lv.7,3,7050207,心灵震波不再需要吟唱，伤害增加Int/26%,7,14,14,0
6159,5102,心之律令Lv.9,4,7050209,心灵震波不再需要吟唱，伤害增加Int/22%,9,0,0,0
6160,5102,心之律令Lv.10,4,7050210,心灵震波不再需要吟唱，伤害增加Int/20%,10,42,42,0
6161,7102,元素箭共振增幅Lv.1,1,7060101,使用箭矢造成克制伤害提升3%,1,28,28,0
6162,7102,元素箭共振增幅Lv.2,1,7060102,使用箭矢造成克制伤害提升4%,2,14,14,0
6163,7102,元素箭共振增幅Lv.3,2,7060103,使用箭矢造成克制伤害提升5%,3,28,28,0
6164,7102,元素箭共振增幅Lv.4,2,7060104,使用箭矢造成克制伤害提升6%,4,14,14,0
6165,7102,元素箭共振增幅Lv.6,3,7060106,使用箭矢造成克制伤害提升8%,6,28,28,0
6166,7102,元素箭共振增幅Lv.7,3,7060107,使用箭矢造成克制伤害提升9%,7,14,14,0
6167,7102,元素箭共振增幅Lv.9,4,7060109,使用箭矢造成克制伤害提升11%,9,0,0,0
6168,7102,元素箭共振增幅Lv.10,4,7060110,使用箭矢造成克制伤害提升12%,10,42,42,0
6169,7102,快速引爆协议Lv.1,1,7060201,陷阱公共CD减少0.1s,1,28,28,0
6170,7102,快速引爆协议Lv.2,1,7060202,陷阱公共CD减少0.2s,2,14,14,0
6171,7102,快速引爆协议Lv.3,2,7060203,陷阱公共CD减少0.3s,3,28,28,0
6172,7102,快速引爆协议Lv.4,2,7060204,陷阱公共CD减少0.4s,4,14,14,0
6173,7102,快速引爆协议Lv.6,3,7060206,陷阱公共CD减少0.6s,6,28,28,0
6174,7102,快速引爆协议Lv.7,3,7060207,陷阱公共CD减少0.7s,7,14,14,0
6175,7102,快速引爆协议Lv.9,4,7060209,陷阱公共CD减少0.9s,9,0,0,0
6176,7102,快速引爆协议Lv.10,4,7060210,陷阱公共CD减少1s,10,42,42,0
6177,7102,钢化箭头增幅Lv.1,1,7060301,锐利射击暴击伤害额外提升3%,1,28,28,0
6178,7102,钢化箭头增幅Lv.2,1,7060302,锐利射击暴击伤害额外提升4%,2,14,14,0
6179,7102,钢化箭头增幅Lv.3,2,7060303,锐利射击暴击伤害额外提升5%,3,28,28,0
6180,7102,钢化箭头增幅Lv.4,2,7060304,锐利射击暴击伤害额外提升6%,4,14,14,0
6181,7102,钢化箭头增幅Lv.6,3,7060306,锐利射击暴击伤害额外提升8%,6,28,28,0
6182,7102,钢化箭头增幅Lv.7,3,7060307,锐利射击暴击伤害额外提升9%,7,14,14,0
6183,7102,钢化箭头增幅Lv.9,4,7060309,锐利射击暴击伤害额外提升11%,9,0,0,0
6184,7102,钢化箭头增幅Lv.10,4,7060310,锐利射击暴击伤害额外提升12%,10,42,42,0
6185,2102,正义冲击Lv.1,1,7020101,螺旋刺击基础倍率提升60%，每点武器重量额外造成50点伤害,1,28,28,0
6186,2102,正义冲击Lv.2,1,7020102,螺旋刺击基础倍率提升70%，每点武器重量额外造成55点伤害,2,14,14,0
6187,2102,正义冲击Lv.3,2,7020103,螺旋刺击基础倍率提升80%，每点武器重量额外造成60点伤害,3,28,28,0
6188,2102,正义冲击Lv.4,2,7020104,螺旋刺击基础倍率提升90%，每点武器重量额外造成65点伤害,4,14,14,0
6189,2102,正义冲击Lv.6,3,7020106,螺旋刺击基础倍率提升110%，每点武器重量额外造成75点伤害,6,28,28,0
6190,2102,正义冲击Lv.7,3,7020107,螺旋刺击基础倍率提升120%，每点武器重量额外造成80点伤害,7,14,14,0
6191,2102,正义冲击Lv.9,4,7020109,螺旋刺击基础倍率提升140%，每点武器重量额外造成90点伤害,9,0,0,0
6192,2102,正义冲击Lv.10,4,7020110,螺旋刺击基础倍率提升150%，每点武器重量额外造成95点伤害,10,42,42,0
6193,2102,神圣加持Lv.1,1,7020201,灵气剑状态下，额外造成5%ATK无视防御物理伤害,1,28,28,0
6194,2102,神圣加持Lv.2,1,7020202,灵气剑状态下，额外造成6%ATK无视防御物理伤害,2,14,14,0
6195,2102,神圣加持Lv.3,2,7020203,灵气剑状态下，额外造成7%ATK无视防御物理伤害,3,28,28,0
6196,2102,神圣加持Lv.4,2,7020204,灵气剑状态下，额外造成8%ATK无视防御物理伤害,4,14,14,0
6197,2102,神圣加持Lv.6,3,7020206,灵气剑状态下，额外造成10%ATK无视防御物理伤害,6,28,28,0
6198,2102,神圣加持Lv.7,3,7020207,灵气剑状态下，额外造成11%ATK无视防御物理伤害,7,14,14,0
6199,2102,神圣加持Lv.9,4,7020209,灵气剑状态下，额外造成13%ATK无视防御物理伤害,9,0,0,0
6200,2102,神圣加持Lv.10,4,7020210,灵气剑状态下，额外造成14%ATK无视防御物理伤害,10,42,42,0
6201,2102,无畏律令Lv.1,1,6010001,集中攻击额外提升2%武器攻击力，降低20%防御下降效果,1,28,28,0
6202,2102,无畏律令Lv.2,1,6010002,集中攻击额外提升3%武器攻击力，降低23%防御下降效果,2,14,14,0
6203,2102,无畏律令Lv.3,2,6010003,集中攻击额外提升4%武器攻击力，降低26%防御下降效果,3,28,28,0
6204,2102,无畏律令Lv.4,2,6010004,集中攻击额外提升6%武器攻击力，降低30%防御下降效果,4,14,14,0
6205,2102,无畏律令Lv.6,3,6010006,集中攻击额外提升9%武器攻击力，降低36%防御下降效果,6,28,28,0
6206,2102,无畏律令Lv.7,3,6010007,集中攻击额外提升10%武器攻击力，降低40%防御下降效果,7,14,14,0
6207,2102,无畏律令Lv.9,4,6010009,集中攻击额外提升12%武器攻击力，降低46%防御下降效果,9,0,0,0
6208,2102,无畏律令Lv.10,4,6010010,集中攻击额外提升14%武器攻击力，降低50%防御下降效果,10,42,42,0
6209,4102,灵魂汲取模块Lv.1,1,6010101,击杀目标后，会吸取目标灵魂，提升5魔法攻击，持续300秒，同一时间最多吸取3个灵魂，死亡后消失,1,28,28,0
6210,4102,灵魂汲取模块Lv.2,1,6010102,击杀目标后，会吸取目标灵魂，提升8魔法攻击，持续300秒，同一时间最多吸取3个灵魂，死亡后消失,2,14,14,0
6211,4102,灵魂汲取模块Lv.3,2,6010103,击杀目标后，会吸取目标灵魂，提升8魔法攻击，持续300秒，同一时间最多吸取4个灵魂，死亡后消失,3,28,28,0
6212,4102,灵魂汲取模块Lv.4,2,6010104,击杀目标后，会吸取目标灵魂，提升12魔法攻击，持续300秒，同一时间最多吸取4个灵魂，死亡后消失,4,14,14,0
6213,4102,灵魂汲取模块Lv.6,3,6010106,击杀目标后，会吸取目标灵魂，提升16魔法攻击，持续300秒，同一时间最多吸取5个灵魂，死亡后消失,6,28,28,0
6214,4102,灵魂汲取模块Lv.7,3,6010107,击杀目标后，会吸取目标灵魂，提升20魔法攻击，持续300秒，同一时间最多吸取5个灵魂，死亡后消失,7,14,14,0
6215,4102,灵魂汲取模块Lv.9,4,6010109,击杀目标后，会吸取目标灵魂，提升24魔法攻击，持续300秒，同一时间最多吸取6个灵魂，死亡后消失,9,0,0,0
6216,4102,灵魂汲取模块Lv.10,4,6010110,击杀目标后，会吸取目标灵魂，提升28魔法攻击，持续300秒，同一时间最多吸取6个灵魂，死亡后消失,10,0,0,0
6217,4102,巨石阵预读模块Lv.1,1,7030101,减少巨石阵冲击公共CD0.2s,1,28,28,0
6218,4102,巨石阵预读模块Lv.2,1,7030102,减少巨石阵冲击公共CD0.4s,2,14,14,0
6219,4102,巨石阵预读模块Lv.3,2,7030103,减少巨石阵冲击公共CD0.6s,3,28,28,0
6220,4102,巨石阵预读模块Lv.4,2,7030104,减少巨石阵冲击公共CD0.8s,4,14,14,0
6221,4102,巨石阵预读模块Lv.6,3,7030106,减少巨石阵冲击公共CD1.2s,6,28,28,0
6222,4102,巨石阵预读模块Lv.7,3,7030107,减少巨石阵冲击公共CD1.4s,7,14,14,0
6223,4102,巨石阵预读模块Lv.9,4,7030109,减少巨石阵冲击公共CD1.8s,9,0,0,0
6224,4102,巨石阵预读模块Lv.10,4,7030110,减少巨石阵冲击公共CD2s,10,42,42,0
6225,3102,圣光增幅Lv.1,1,7040101,治愈术治疗量额外提升20%魔法伤害加成,1,28,28,0
6226,3102,圣光增幅Lv.2,1,7040102,治愈术治疗量额外提升25%魔法伤害加成,2,14,14,0
6227,3102,圣光增幅Lv.3,2,7040103,治愈术治疗量额外提升30%魔法伤害加成,3,28,28,0
6228,3102,圣光增幅Lv.4,2,7040104,治愈术治疗量额外提升35%魔法伤害加成,4,14,14,0
6229,3102,圣光增幅Lv.6,3,7040106,治愈术治疗量额外提升45%魔法伤害加成,6,28,28,0
6230,3102,圣光增幅Lv.7,3,7040107,治愈术治疗量额外提升50%魔法伤害加成,7,14,14,0
6231,3102,圣光增幅Lv.9,4,7040109,治愈术治疗量额外提升60%魔法伤害加成,9,0,0,0
6232,3102,圣光增幅Lv.10,4,7040110,治愈术治疗量额外提升65%魔法伤害加成,10,42,42,0
6233,3102,殿堂之晖Lv.1,1,6010301,处于神圣殿堂中，每秒恢复3%生命上限的生命值及1.5%魔法上限的魔法值,1,28,28,0
6234,3102,殿堂之晖Lv.2,1,6010302,处于神圣殿堂中，每秒恢复4%生命上限的生命值及2%魔法上限的魔法值,2,14,14,0
6235,3102,殿堂之晖Lv.3,2,6010303,处于神圣殿堂中，每秒恢复5%生命上限的生命值及2.5%魔法上限的魔法值,3,28,28,0
6236,3102,殿堂之晖Lv.4,2,6010304,处于神圣殿堂中，每秒恢复7%生命上限的生命值及3.5%魔法上限的魔法值,4,14,14,0
6237,3102,殿堂之晖Lv.6,3,6010306,处于神圣殿堂中，每秒恢复9%生命上限的生命值及4.5%魔法上限的魔法值,6,28,28,0
6238,3102,殿堂之晖Lv.7,3,6010307,处于神圣殿堂中，每秒恢复10%生命上限的生命值及5%魔法上限的魔法值,7,14,14,0
6239,3102,殿堂之晖Lv.9,4,6010309,处于神圣殿堂中，每秒恢复16%生命上限的生命值及8%魔法上限的魔法值,9,0,0,0
6240,3102,殿堂之晖Lv.10,4,6010310,处于神圣殿堂中，每秒恢复20%生命上限的生命值及10%魔法上限的魔法值,10,42,42,0
6241,3102,众神裁决Lv.1,1,6010501,被动触发的圣之裁决伤害变为AOE，同时提升6%伤害,1,28,28,0
6242,3102,众神裁决Lv.2,1,6010502,被动触发的圣之裁决伤害变为AOE，同时提升10%伤害,2,14,14,0
6243,3102,众神裁决Lv.3,2,6010503,被动触发的圣之裁决伤害变为AOE，同时提升14%伤害,3,28,28,0
6244,3102,众神裁决Lv.4,2,6010504,被动触发的圣之裁决伤害变为AOE，同时提升18%伤害,4,14,14,0
6245,3102,众神裁决Lv.6,3,6010506,被动触发的圣之裁决伤害变为AOE，同时提升26%伤害,6,28,28,0
6246,3102,众神裁决Lv.7,3,6010507,被动触发的圣之裁决伤害变为AOE，同时提升30%伤害,7,14,14,0
6247,3102,众神裁决Lv.9,4,6010509,被动触发的圣之裁决伤害变为AOE，同时提升40%伤害,9,0,0,0
6248,3102,众神裁决Lv.10,4,6010510,被动触发的圣之裁决伤害变为AOE，同时提升50%伤害,10,42,42,0
6249,3202,阿修罗闪光Lv.1,2,6009001,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离,1,42,42,0
6250,3202,阿修罗闪光Lv.1,3,6009001,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离,1,42,42,0
6251,3202,阿修罗闪光Lv.2,4,6009002,阿修罗霸皇拳不再需要吟唱，额外增加0.5施法距离，技能伤害+5%,2,42,42,0
