CommoditID,SortID,CommoditName,OfClassList,InitialPrice,SellTax,NormalTax,PriceLimit,Enable,InitialStock,isPreviewed,PerPurchaseLimit,PerSellLimit,IsPublicity,DefaultState,InventoryRefreshType,NeedChangeState,ChangeStateDay,ChangeStateInventory1,ChangeStateInventory2,ShowUpperLimit,OpenSystemLev,PriceType,PublicityPriceType,DayPurchaseLimitDisplay,Fliter,LocalizationArea
4070022,207022,钟塔守护者卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401001101,201049,封印的海盗之王卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
401001801,201050,封印的巴风特卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
402000501,203030,封印的凯美拉卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
403000701,203031,封印的天使波利卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
404000301,204024,封印的恶魔波利卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
405001201,205016,封印的黑暗之王卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
407000701,207023,封印的蜂后卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
406003501,206037,封印的鹗枭男爵卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,封印金色品质,
401000102,201051,2星绿棉虫卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
401000202,201052,2星疯兔卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
401000402,201053,2星曼陀罗魔花卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
401000502,201054,2星吸血蝙蝠卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
401000902,201055,2星狼卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
401001002,201056,2星海葵卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401001702,201057,2星哥布灵首领卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401006102,201058,2星远古海神卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401006702,201059,2星艾斯恩魔女卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401006802,201060,2星深渊骑士卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402000802,202019,2星蜗牛卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000902,202020,2星蚁卵卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000102,202021,2星盗虫卵卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000302,202022,2星达拉蛙卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402001202,202023,2星兽人战士卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001302,202024,2星僵尸卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001402,202025,2星毕帝特飞龙卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402000602,202026,2星狂暴木乃伊卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402000702,202027,2星安毕斯卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001802,202028,2星兽牙怪卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402001902,202029,2星弑神者卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403000102,203030,2星波利卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403000202,203031,2星虫蛹卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403000402,203032,2星盗虫卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403001102,203033,2星大嘴鸟卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403001702,203034,2星绿苍蝇卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403000902,203035,2星野猪卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403001502,203036,2星泥人卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403000602,203037,2星幽灵波利卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403001602,203038,2星帕莎纳卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403002702,203039,2星暗神官卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404000502,204025,2星秃鹰卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
404000902,204026,2星龙蝇卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404000102,204027,2星蓝疯兔卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
404000602,204028,2星巧克猴卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404001102,204029,2星蚯蚓卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404000202,204030,2星猎蝇卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404000802,204031,2星小巴风特卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404002202,204032,2星傀儡娃娃卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404002402,204033,2星幽灵剑士卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404002502,204034,2星朽魔卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405000102,205017,2星苍蝇卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
405000502,205018,2星腐尸卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000602,205019,2星玛勒盗虫卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
405000702,205020,2星转转蛋卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000202,205021,2星木乃伊犬卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405000302,205022,2星人鱼士兵卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000802,205023,2星鬼女卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405001202,205024,2星狂暴野猫卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405001302,205025,2星地狱梦魇卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
405001502,205026,2星腐尸战俘卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000402,206038,2星魔菇卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
406000702,206039,2星森灵卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
406000102,206040,2星克瑞米卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
406000202,206041,2星溜溜猴卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000802,206042,2星邪骸海盗卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000902,206043,2星气泡虫卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406001502,206044,2星螳螂卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406001602,206045,2星剑鱼卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
406002502,206046,2星犬妖卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406002602,206047,2星恶灵卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406003102,206048,2星鹗枭首领卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
406003202,206049,2星邪恶使者卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
407000102,207024,2星树精卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
407001702,207025,2星钢鬃巨熊卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000302,207026,2星土拨鼠卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
407000402,207027,2星松鼠卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
407000802,207028,2星马尔杜克卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000202,207029,2星小恶魔卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000602,207030,2星狂暴蚁后卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407001802,207031,2星迷幻之王卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407002202,207032,2星钟塔守护者卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401000103,201061,3星绿棉虫卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
401000203,201062,3星疯兔卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
401000403,201063,3星曼陀罗魔花卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
401000503,201064,3星吸血蝙蝠卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
401000903,201065,3星狼卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
401001003,201066,3星海葵卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401001703,201067,3星哥布灵首领卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401006103,201068,3星远古海神卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
401006703,201069,3星艾斯恩魔女卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
406003503,201070,3星深渊骑士卡片,201,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402000803,202030,3星蜗牛卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000903,202031,3星蚁卵卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000103,202032,3星盗虫卵卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
402000303,202033,3星达拉蛙卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402001203,202034,3星兽人战士卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001303,202035,3星僵尸卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001403,202036,3星毕帝特飞龙卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402000603,202037,3星狂暴木乃伊卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402000703,202038,3星安毕斯卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
402001803,202039,3星兽牙怪卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
402001903,202040,3星弑神者卡片,202,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403000103,203040,3星波利卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403000203,203041,3星虫蛹卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403000403,203042,3星盗虫卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
403001103,203043,3星大嘴鸟卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403001703,203044,3星绿苍蝇卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403000903,203045,3星野猪卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
403001503,203046,3星泥人卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403000603,203047,3星幽灵波利卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403001603,203048,3星帕莎纳卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
403002703,203049,3星暗神官卡片,203,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404000503,204035,3星秃鹰卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
404000903,204036,3星龙蝇卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404000103,204037,3星蓝疯兔卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
404000603,204038,3星巧克猴卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404001103,204039,3星蚯蚓卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404000203,204040,3星猎蝇卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404000803,204041,3星小巴风特卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404002203,204042,3星傀儡娃娃卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
404002403,204043,3星幽灵剑士卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
404002503,204044,3星朽魔卡片,204,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405000103,205027,3星苍蝇卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
405000503,205028,3星腐尸卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000603,205029,3星玛勒盗虫卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
405000703,205030,3星转转蛋卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000203,205031,3星木乃伊犬卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405000303,205032,3星人鱼士兵卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
405000803,205033,3星鬼女卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405001203,205034,3星狂暴野猫卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
405001303,205035,3星地狱梦魇卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
405001503,205036,3星腐尸战俘卡片,205,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000403,206050,3星魔菇卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
406000703,206051,3星森灵卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
406000103,206052,3星克瑞米卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
406000203,206053,3星溜溜猴卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000803,206054,3星邪骸海盗卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406000903,206055,3星气泡虫卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406001503,206056,3星螳螂卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406001603,206057,3星剑鱼卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
406002503,206058,3星犬妖卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406002603,206059,3星恶灵卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
406003103,206060,3星鹗枭首领卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
406003203,206061,3星邪恶使者卡片,206,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,蓝色品质,
407000103,207033,3星树精卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,白色品质,
407001703,207034,3星钢鬃巨熊卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000303,207035,3星土拨鼠卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
407000403,207036,3星松鼠卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,绿色品质,
407000803,207037,3星马尔杜克卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000203,207038,3星小恶魔卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407000603,207039,3星狂暴蚁后卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407001803,207040,3星迷幻之王卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
407002203,207041,3星钟塔守护者卡片,207,80000,7000,9000,26700=160000,1,500,0,10,10,1,2,2,0,7,50,5,99,30,2,101,1,紫色品质,
